idx,wav_path_clean,label,style,scenario_type,speaker
1670,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1670.wav,Urgency,formal,medical_issue,p262
1671,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1671.wav,Routine,third_party,person_overboard,p263
1672,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1672.wav,Distress,informal,water_ingress,p335
1673,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1673.wav,Routine,informal,steering_failure,p232
1674,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1674.wav,Safety,third_party,nav_hazard,p341
1675,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1675.wav,Distress,informal,grounding,p278
1676,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1676.wav,Urgency,informal,nav_hazard,p269
1677,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1677.wav,Routine,formal,engine_failure,p343
1678,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1678.wav,Routine,informal,water_ingress,p317
1679,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1679.wav,Safety,formal,medical_issue,p374
1680,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1680.wav,Routine,informal,water_ingress,p249
1681,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1681.wav,Routine,informal,cargo_shift,p311
1682,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1682.wav,Safety,informal,collision,p303
1683,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1683.wav,Distress,third_party,tow_request,p255
1684,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1684.wav,Routine,formal,person_overboard,p284
1685,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1685.wav,Routine,third_party,water_ingress,p318
1686,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1686.wav,Urgency,informal,collision,p339
1687,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1687.wav,Urgency,formal,fire_smoke,p311
1688,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1688.wav,Routine,formal,steering_failure,p311
1689,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1689.wav,Urgency,informal,radio_check,p238
1690,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1690.wav,Urgency,third_party,grounding,p232
1691,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1691.wav,Routine,informal,person_overboard,p265
1692,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1692.wav,Distress,formal,medical_issue,p294
1693,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1693.wav,Routine,formal,grounding,p376
1694,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1694.wav,Safety,informal,cargo_shift,p250
1695,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1695.wav,Safety,third_party,tow_request,p360
1696,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1696.wav,Distress,formal,engine_failure,p302
1697,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1697.wav,Routine,formal,person_overboard,p247
1698,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1698.wav,Distress,formal,radio_check,p364
1699,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1699.wav,Safety,informal,steering_failure,p227
1700,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1700.wav,Routine,informal,cargo_shift,p251
1701,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1701.wav,Distress,formal,medical_issue,p283
1702,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1702.wav,Distress,formal,engine_failure,p254
1703,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1703.wav,Routine,informal,tow_request,p376
1704,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1704.wav,Routine,informal,collision,p341
1705,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1705.wav,Distress,formal,collision,p318
1706,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1706.wav,Routine,formal,grounding,p262
1707,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1707.wav,Distress,third_party,collision,p304
1708,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1708.wav,Distress,informal,cargo_shift,p299
1709,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1709.wav,Routine,third_party,collision,p243
1710,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1710.wav,Safety,formal,medical_issue,p316
1711,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1711.wav,Safety,third_party,tow_request,p267
1712,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1712.wav,Urgency,informal,medical_issue,p345
1713,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1713.wav,Distress,informal,steering_failure,p266
1714,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1714.wav,Routine,informal,cargo_shift,p263
1715,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1715.wav,Urgency,formal,water_ingress,p259
1716,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1716.wav,Safety,formal,cargo_shift,p241
1717,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1717.wav,Routine,informal,collision,p262
1718,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1718.wav,Distress,informal,collision,p250
1719,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1719.wav,Distress,informal,medical_issue,p351
1720,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1720.wav,Safety,informal,grounding,p305
1721,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1721.wav,Safety,informal,radio_check,p318
1722,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1722.wav,Routine,formal,collision,p363
1723,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1723.wav,Distress,third_party,collision,p317
1724,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1724.wav,Routine,informal,collision,p316
1725,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1725.wav,Urgency,formal,medical_issue,p252
1726,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1726.wav,Urgency,informal,fire_smoke,p282
1727,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1727.wav,Safety,informal,collision,p256
1728,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1728.wav,Routine,formal,medical_issue,p229
1729,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1729.wav,Routine,third_party,grounding,p330
1730,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1730.wav,Routine,formal,water_ingress,p265
1731,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1731.wav,Safety,informal,grounding,p341
1732,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1732.wav,Safety,formal,engine_failure,p236
1733,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1733.wav,Routine,informal,engine_failure,p376
1734,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1734.wav,Distress,formal,medical_issue,p278
1735,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1735.wav,Routine,third_party,cargo_shift,p300
1736,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1736.wav,Distress,formal,collision,p233
1737,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1737.wav,Distress,informal,radio_check,p270
1738,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1738.wav,Distress,third_party,fire_smoke,p241
1739,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1739.wav,Distress,informal,medical_issue,p251
1740,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1740.wav,Distress,third_party,nav_hazard,p316
1741,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1741.wav,Urgency,formal,steering_failure,p333
1742,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1742.wav,Safety,third_party,tow_request,p287
1743,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1743.wav,Distress,third_party,cargo_shift,p271
1744,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1744.wav,Urgency,informal,radio_check,p292
1745,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1745.wav,Routine,informal,engine_failure,p225
1746,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1746.wav,Distress,third_party,cargo_shift,p279
1747,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1747.wav,Safety,formal,water_ingress,p364
1748,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1748.wav,Distress,informal,collision,p293
1749,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1749.wav,Urgency,informal,water_ingress,p276
1750,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1750.wav,Urgency,formal,steering_failure,p278
1751,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1751.wav,Urgency,formal,nav_hazard,p261
1752,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1752.wav,Urgency,informal,water_ingress,p251
1753,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1753.wav,Urgency,informal,water_ingress,p254
1754,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1754.wav,Urgency,formal,tow_request,p246
1755,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1755.wav,Urgency,informal,medical_issue,p234
1756,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1756.wav,Safety,third_party,nav_hazard,p265
1757,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1757.wav,Safety,third_party,water_ingress,p234
1758,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1758.wav,Safety,formal,medical_issue,p261
1759,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1759.wav,Urgency,third_party,radio_check,p284
1760,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1760.wav,Distress,informal,tow_request,p264
1761,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1761.wav,Routine,informal,collision,p361
1762,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1762.wav,Safety,informal,person_overboard,p343
1763,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1763.wav,Urgency,third_party,person_overboard,p279
1764,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1764.wav,Distress,informal,nav_hazard,p341
1765,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1765.wav,Urgency,informal,cargo_shift,p280
1766,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1766.wav,Safety,third_party,nav_hazard,p249
1767,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1767.wav,Distress,formal,engine_failure,p247
1768,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1768.wav,Urgency,formal,fire_smoke,p298
1769,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1769.wav,Safety,third_party,tow_request,p281
1770,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1770.wav,Urgency,formal,nav_hazard,p258
1771,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1771.wav,Safety,informal,medical_issue,p261
1772,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1772.wav,Safety,informal,radio_check,p245
1773,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1773.wav,Safety,third_party,water_ingress,p313
1774,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1774.wav,Distress,informal,water_ingress,p343
1775,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1775.wav,Routine,third_party,person_overboard,p364
1776,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1776.wav,Routine,informal,grounding,p311
1777,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1777.wav,Safety,informal,medical_issue,p287
1778,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1778.wav,Routine,informal,medical_issue,p376
1779,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1779.wav,Routine,informal,cargo_shift,p364
1780,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1780.wav,Safety,formal,radio_check,p341
1781,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1781.wav,Distress,formal,tow_request,p302
1782,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1782.wav,Safety,third_party,radio_check,p251
1783,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1783.wav,Urgency,informal,radio_check,p294
1784,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1784.wav,Routine,informal,nav_hazard,p302
1785,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1785.wav,Routine,formal,cargo_shift,p302
1786,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1786.wav,Distress,informal,grounding,p265
1787,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1787.wav,Urgency,formal,fire_smoke,p241
1788,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1788.wav,Distress,informal,fire_smoke,"ED
"
1789,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1789.wav,Distress,informal,nav_hazard,p326
1790,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1790.wav,Distress,formal,nav_hazard,p286
1791,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1791.wav,Safety,third_party,cargo_shift,p268
1792,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1792.wav,Safety,third_party,engine_failure,p361
1793,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1793.wav,Routine,informal,steering_failure,p267
1794,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1794.wav,Safety,informal,medical_issue,p250
1795,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1795.wav,Routine,informal,steering_failure,p264
1796,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1796.wav,Urgency,third_party,radio_check,p260
1797,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1797.wav,Distress,informal,medical_issue,p226
1798,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1798.wav,Routine,informal,steering_failure,p347
1799,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1799.wav,Distress,third_party,fire_smoke,p374
1800,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1800.wav,Routine,formal,water_ingress,p269
1801,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1801.wav,Distress,informal,person_overboard,p276
1802,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1802.wav,Distress,third_party,collision,p335
1803,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1803.wav,Distress,informal,nav_hazard,p351
1804,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1804.wav,Distress,formal,person_overboard,p341
1805,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1805.wav,Distress,informal,radio_check,p236
1806,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1806.wav,Safety,formal,nav_hazard,p244
1807,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1807.wav,Safety,informal,cargo_shift,p347
1808,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1808.wav,Urgency,third_party,grounding,p269
1809,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1809.wav,Urgency,formal,tow_request,p284
1810,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1810.wav,Safety,formal,tow_request,p274
1811,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1811.wav,Routine,informal,person_overboard,p286
1812,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1812.wav,Distress,third_party,nav_hazard,p241
1813,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1813.wav,Safety,informal,tow_request,p303
1814,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1814.wav,Distress,third_party,cargo_shift,p282
1815,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1815.wav,Distress,informal,grounding,p280
1816,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1816.wav,Urgency,third_party,medical_issue,p272
1817,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1817.wav,Safety,formal,steering_failure,p236
1818,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1818.wav,Distress,formal,water_ingress,p287
1819,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1819.wav,Urgency,third_party,collision,p310
1820,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1820.wav,Routine,informal,steering_failure,p323
1821,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1821.wav,Safety,third_party,tow_request,p313
1822,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1822.wav,Urgency,third_party,steering_failure,p231
1823,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1823.wav,Routine,third_party,person_overboard,p336
1824,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1824.wav,Urgency,informal,cargo_shift,p246
1825,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1825.wav,Safety,informal,person_overboard,p311
1826,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1826.wav,Urgency,formal,steering_failure,p318
1827,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1827.wav,Safety,third_party,radio_check,p347
1828,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1828.wav,Routine,third_party,person_overboard,p310
1829,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1829.wav,Routine,informal,steering_failure,p299
1830,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1830.wav,Urgency,informal,steering_failure,p301
1831,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1831.wav,Routine,formal,tow_request,p250
1832,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1832.wav,Routine,informal,engine_failure,p312
1833,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1833.wav,Safety,informal,grounding,p326
1834,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1834.wav,Routine,informal,tow_request,p236
1835,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1835.wav,Safety,informal,person_overboard,p239
1836,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1836.wav,Urgency,third_party,water_ingress,p284
1837,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1837.wav,Routine,informal,water_ingress,p251
1838,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1838.wav,Safety,informal,grounding,p362
1839,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1839.wav,Safety,formal,grounding,p376
1840,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1840.wav,Routine,informal,person_overboard,p251
1841,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1841.wav,Distress,third_party,steering_failure,p272
1842,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1842.wav,Routine,informal,nav_hazard,p257
1843,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1843.wav,Routine,third_party,medical_issue,p233
1844,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1844.wav,Urgency,formal,nav_hazard,p240
1845,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1845.wav,Routine,informal,nav_hazard,p300
1846,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1846.wav,Distress,informal,collision,p241
1847,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1847.wav,Distress,formal,person_overboard,p248
1848,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1848.wav,Distress,third_party,radio_check,p251
1849,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1849.wav,Distress,formal,water_ingress,p316
1850,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1850.wav,Safety,third_party,water_ingress,p317
1851,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1851.wav,Urgency,third_party,steering_failure,p230
1852,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1852.wav,Distress,third_party,tow_request,p238
1853,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1853.wav,Routine,third_party,steering_failure,p308
1854,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1854.wav,Safety,formal,collision,p230
1855,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1855.wav,Urgency,third_party,radio_check,p232
1856,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1856.wav,Safety,informal,radio_check,p273
1857,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1857.wav,Routine,informal,steering_failure,p301
